Date,Time,EV Charging Demand (kW),Solar Energy Production (kW),Wind Energy Production (kW),Electricity Price ($/kWh),Grid Availability,Weather Conditions,Battery Storage (kWh),Charging Station Capacity (kW),EV Charging Efficiency (%),Number of EVs Charging,Peak Demand (kW),Renewable Energy Usage (%),Grid Stability Index,Carbon Emissions (kgCO2/kWh),Power Outages (hours),Energy Savings ($),Total Renewable Energy Production (kW),Effective Charging Capacity (kW),Adjusted Charging Demand (kW),Net Energy Cost ($),Carbon Footprint Reduction (kgCO2),Renewable Energy Efficiency
2021-01-01,11:00:00,0.29097295564859826,0.2309200207722133,0.017103239431551388,0.05764534321346108,Available,Sunny,17.136286646450106,23.073125525855755,81.64034965267597,6,0.42441330303982394,81.75170054944768,0.7706297232557725,0.45932177419801945,0.46521204689286955,2.7283066467378534,0.2480232602037647,18.836980355109468,0.23787533938171926,0.016773235894198636,0.02438889130938848,0.013166826929162732
2021-01-01,12:00:00,0.2497327922401265,0.038882622286249426,0.1404056844355329,0.1992780804196641,Available,Clear,31.098662377363866,39.348143937845634,81.1895750823353,6,0.5858697532947226,17.71832508924771,0.5624302069988483,0.248627015927402,1.618576456604852,0.8318191787529478,0.1792883067217823,31.946590865922545,0.0442484679835612,0.0497662714554552,0.0510889543597685,0.005612126422948913
2021-01-01,13:00:00,0.06370173320348284,0.17134101283840805,0.011649872239685888,0.19996940990571616,Available,Rainy,4.000018083990353,49.10658359066189,80.32846993593084,1,0.34606854034417567,48.125063064061635,0.6202786021380057,0.3096657956865927,0.21939515530052045,2.3893270467752767,0.18299088507809394,39.44656723618758,0.030656499277076407,0.01273839799867183,0.010232978657470236,0.004638955881317382
2021-01-01,14:00:00,0.05454749016213018,0.08263589167394217,0.1062942610842101,0.07876363577437881,Available,Sunny,1.8553433408841358,15.662155487134783,92.9365070870239,8,0.23762562353039518,39.138457704959805,1.2255760847322394,0.13085475483926592,1.3861609985418353,2.1292778668536942,0.18893015275815228,14.55586024428172,0.02134904636622243,0.004296358647536533,0.004344174223958657,0.01297966245810677
2021-01-01,15:00:00,0.055021352956030146,0.15828297020928342,0.1089860175328825,0.0700695216304105,Available,Sunny,29.497442101413135,10.224291738026233,94.99992380197304,2,0.25877374519382734,80.14651943666912,1.3399272808277654,0.33558584855944784,1.2841441435842924,2.613555117938395,0.2672689877421659,9.713069360416346,0.044097699341223026,0.003855319881087005,0.003665823567694527,0.02751642944416383
2021-01-01,16:00:00,0.09127267288786131,0.09709115257207175,0.2468949002791983,0.07966619448114068,Available,Cloudy,3.8996908454034864,28.836827577253477,99.55667348728907,5,0.10584242580804593,19.835758876182496,1.497261558176422,0.4438704593804118,0.04996580374517379,1.7433896910813473,0.34398605285127004,28.708986275178777,0.018104627313882966,0.0072713465090978955,0.032477134000888676,0.011981825117547727
2021-01-01,17:00:00,0.15742692948967135,0.23715352952738858,0.2205854993841128,0.12669851996032122,Available,Sunny,7.0904179740061855,23.66951236608567,96.8391031606291,1,0.14960585207991517,1.0499454135881048,1.2635481620241373,0.34042441648445865,0.3813573112351245,2.4688177008290175,0.45773902891150137,22.921343497811563,0.001652896825929384,0.01994575896823921,0.05302928417298536,0.01996999124223257
2021-01-01,18:00:00,0.12958350559263473,0.26738155165142835,0.26908312499245013,0.09817758795800456,Unavailable,Partly Cloudy,49.97354746807707,14.105537564907848,83.56039435888253,7,0.84570656250742,62.349219497233754,0.694173645220794,0.37241189839592814,0.6997094408455731,0.24150125203381168,0.5364646766438785,11.786642815677315,0.08079430433416201,0.012722196018227473,0.018169679061888835,0.045514629147014735
2021-01-01,19:00:00,0.08736874205941257,0.22277436701148937,0.042155258877036125,0.10045495511025612,Available,Sunny,1.2601331926704706,35.51693360242028,85.30353120272567,3,0.06622129111276887,38.83793309808558,1.1108645300943267,0.23319693648796253,1.9295016386860835,0.5197586024244799,0.2649296258885255,30.297198537791942,0.03393221358967361,0.008776623061617837,0.012461234735694916,0.008744360491220305
2021-01-01,20:00:00,0.18355586841671384,0.05267511385477403,0.16012930693868158,0.1714354972101309,Available,Clear,34.73344833523681,32.9758694677524,94.45314576216039,6,0.41750813107112994,33.665847357068756,0.7536849945974329,0.2944257491606741,1.351065290860994,1.8929269641766333,0.2128044207934556,31.14674605471592,0.061795638476112864,0.0314679915678567,0.035849346918237386,0.006832316301022878
2021-01-01,21:00:00,0.04184815819561255,0.0824600695165087,0.0060571403019662904,0.18352918370841637,Available,Partly Cloudy,47.073409413564434,47.75273695416309,88.9367559975028,5,0.09232918152113112,83.25968050347286,0.6374398558249535,0.22502975883426554,0.7824420830276761,1.8848380147443877,0.08851720981847498,42.46973514705338,0.034842642810254905,0.007680358313341446,0.0015764494376767678,0.0020842420964477444
2021-01-01,22:00:00,0.08764339456056544,0.27580741965552474,0.2476566007440336,0.19547463084370625,Available,Clear,21.526215399092273,18.564320469163054,97.39293241272449,3,0.631064295883752,65.32015902458465,0.8155722719718895,0.2547438222936034,0.5641102221165981,1.7487623160732757,0.5234640203995583,18.08033608741355,0.05724880470150553,0.01713206019761582,0.007742833997743318,0.02895211780736547
2021-01-01,23:00:00,0.1099085529881075,0.13116603829746037,0.10997408678233568,0.12721076048704993,Available,Clear,28.902577811517915,43.011669034449994,86.55866580466238,1,0.364335390624292,77.26460863342193,0.5034496950884204,0.28011223649047745,0.6361989433872142,0.0249108489855443,0.24114012507979604,37.230326856537026,0.08492041332091843,0.013981550609648381,0.006999483687912748,0.006476981145210006
2021-01-02,00:00:00,0.13682099526511077,0.28235412280478006,0.020791993973645506,0.08692045257921635,Available,Clear,14.23171591763367,29.325491192088453,96.2446931723016,1,0.8672571309106805,52.28898666631914,1.1559637553492284,0.29144481043364645,0.9533937660097853,4.876805556473371,0.30314611677842557,28.224229019095862,0.0715423119708989,0.011892542830782246,0.019025133478039618,0.010740634104595874
2021-01-02,01:00:00,0.23555278841790406,0.11773550665868003,0.09739717030987795,0.13323768824485407,Unavailable,Rainy,23.97951353007532,12.844511625388364,98.19872056802294,9,0.13132752483822674,62.423384506905286,0.941254632402371,0.4158347065672916,0.6206514385811375,2.898144374822709,0.21513267696855798,12.613146079342341,0.14704002283084533,0.03138450898843077,0.03680667990535404,0.01705622654453354
2021-01-02,02:00:00,0.05990213464750792,0.2855323981771991,0.08607372386450284,0.18065766382961568,Available,Cloudy,45.755637008548575,41.25855322361211,99.66771186477527,8,0.09014397984372802,69.92828397319364,0.7620253672280581,0.2304033595380117,0.00653230766368984,3.552164810140967,0.37160612204170196,41.121455946484666,0.04188853482231415,0.010821779703825859,0.004150393917097983,0.009036793894781084
2021-01-02,03:00:00,0.15427033152408348,0.27772169631999927,0.2298003602171228,0.054636753368535684,Available,Rainy,3.758407759268928,43.128567457214075,91.07270724082365,1,0.3288316848953182,62.59515536160595,1.2975828500673776,0.19586136282728153,0.3023767980938885,0.13204150049018482,0.5075220565371221,39.27835397746971,0.09656575369436461,0.008428830055563585,0.011302097255101673,0.012921164080048763
2021-01-02,04:00:00,0.17772437065861274,0.19815806699598487,0.03798342656575835,0.18668642604435431,Available,Clear,39.989874899117495,15.884082211098729,91.11416905857291,3,0.09706234629901411,76.61935934613714,1.0024205116972298,0.30918514646806605,1.1866546513871312,2.9072177615235537,0.23614149356174322,14.472649519223202,0.13617127420058323,0.03317872757923852,0.01284760021457753,0.01631639688697566
2021-01-02,05:00:00,0.013935123815999317,0.002648114538450852,0.16673259658128647,0.0839821110161493,Available,Sunny,10.766294923784297,48.45488084124454,96.61791377562972,1,0.38902068613372465,46.72698534029832,1.2188084733021394,0.2120834884402247,0.3041842915088664,4.579521122087805,0.16938071111973732,46.81609499127777,0.006511463262654421,0.0011703011153390407,0.0015744358271494745,0.00361800169687998
2021-01-02,06:00:00,0.1822634555704315,0.12010040459278107,0.2381757560692776,0.0965756328233646,Available,Sunny,28.99839273847183,16.242362924482578,93.34579416830951,4,0.7268880218303447,39.96025873750045,0.5432421210613567,0.312337100847058,0.913720170200899,2.983477611042929,0.3582761606620587,15.161562663557325,0.0728329484298536,0.017602208562287617,0.03417920734451138,0.023630556335938867
2021-01-02,07:00:00,0.051157237106187456,0.27337053890867874,0.22186142986270954,0.10460806391978031,Available,Clear,16.922182119571755,5.657097428826679,86.53226555471143,1,0.3826342674373211,25.57488928209517,0.9588494356886503,0.35463599554368863,1.5554648928891792,0.7881223106599261,0.4952319687713883,4.8952145698010545,0.013083406749686348,0.005351459529163415,0.013502350732639284,0.10116654984370071
2021-01-02,08:00:00,0.019515477895583853,0.2655330867324344,0.28077153565992063,0.18706420514907302,Available,Sunny,9.18760384299534,44.669318251301746,93.30001627051885,8,0.3509172740311306,0.6585619990677971,0.5600096139069672,0.45292957556944025,1.6291581395913595,2.5011932920885265,0.5463046223923551,41.67648119639438,0.00012852152135679108,0.003650647360641698,0.008780925922161916,0.013108223312279503
2021-01-02,09:00:00,0.28466566117599995,0.0562163400288341,0.00018892511741184226,0.07639954091703959,Available,Rainy,46.22650708854129,20.954222263113515,98.16005894292363,8,0.5288941474716017,78.12639498518975,1.1029009089799304,0.30118583273436333,0.09578701939245526,2.3555041377024937,0.05640526514624594,20.56867692450345,0.22239901883756366,0.021748325828691933,0.018753830524274692,0.002742289421593782
2021-01-02,10:00:00,0.2896896099223678,0.11975474879073078,0.10614046047743875,0.08345170681636427,Available,Sunny,45.015999396076126,48.2822300750215,99.55428383032982,6,0.8283428417443282,36.18516807135337,0.8199282216740924,0.35099326925320706,0.3580539412408683,2.5259777075586465,0.22589520926816953,48.06702836849978,0.10482467223565675,0.024175092394988367,0.06488634884894912,0.004699587574592141
2021-01-02,11:00:00,0.24251920443493832,0.2506529783638415,0.1108750647432587,0.15966539539601354,Available,Cloudy,11.152873531232094,25.6565489854692,97.7358572540764,5,0.9728473384067851,8.597217669415546,1.4823712775080686,0.2558728996528661,1.9036263077362074,0.00015573515116218406,0.3615280431071002,25.075648092760364,0.020849903895406526,0.03872192466723107,0.05671916669307263,0.014417495482857633
2021-01-02,12:00:00,0.0913841307520112,0.17336335597501631,0.009992523263803997,0.19020319425885535,Available,Clear,33.203155293135794,9.647713686219076,85.41398243053028,1,0.030259709059253237,44.500773257849566,0.8291182212932172,0.43780466678148344,0.4478719210135813,0.4772895708734243,0.18335587923882032,8.240496472895027,0.040666644819609285,0.01738155357360142,0.022204352028629793,0.022250586459435045
2021-01-02,13:00:00,0.029301634201915158,0.2541897700338602,0.24517998185769863,0.06571021635086635,Available,Partly Cloudy,14.813115293695223,8.740122331049651,99.9870558711994,3,0.3465127572603619,90.4292422107217,1.1425088863020663,0.3953805167527058,1.102226818535077,3.2324209173950917,0.4993697518915588,8.73899099835779,0.026497245764149528,0.0019254167228417902,0.0011088005496990886,0.05714272414119652
2021-01-02,14:00:00,0.20526990795364705,0.2479702153345689,0.20666720201614006,0.12833730971652685,Available,Cloudy,13.26882896677537,20.58992722225018,91.20361549109975,7,0.16736512637537604,41.77527039190453,0.7157711990021771,0.3301587398758612,1.029077124567844,4.855632541251206,0.45463741735070895,18.77875805367833,0.0857520590808496,0.02634378775253016,0.03945986237651642,0.0242101962254983
2021-01-02,15:00:00,0.13204574812188039,0.2722446020857449,0.15842471713943362,0.1871691072425578,Available,Sunny,46.77884915600942,25.705845458510716,99.05733656901015,8,0.30061086743897647,85.76688833881198,1.3858500440152226,0.44036763137421864,1.706826957471039,3.739209284314508,0.43066931922517854,25.463525853746567,0.11325152934784208,0.024714884791148008,0.008276365605052122,0.016913184831464027
2021-01-02,16:00:00,0.036611470453433645,0.035166176458374505,0.1215056810496556,0.18291344375274565,Available,Clear,33.58428321229034,17.422017908123138,96.17478394726324,6,0.7571914346578134,18.14577328319036,0.8386346687255375,0.3053559458030558,1.1237943072128374,0.421812402308005,0.15667185750803012,16.755588082390936,0.006643434424122295,0.006696730141489444,0.009150917985590422,0.009350424272645036
2021-01-02,17:00:00,0.14855307303338106,0.0435645424360547,0.26862470782085274,0.192268699448789,Available,Partly Cloudy,36.51684275361585,43.74516937766514,81.03872439374682,5,0.9776101126553294,98.01708636113644,1.1624073032708337,0.2323246857419156,1.4350433353267935,0.1291034379405004,0.3121892502569074,35.45052724754378,0.1456073938872512,0.028562106151249142,0.0006843539819211332,0.008806335885414445
2021-01-02,18:00:00,0.010316556334565519,0.024842708690715753,0.07933956675403835,0.18531573914195848,Available,Cloudy,11.706895398601668,10.61319090648307,93.31665601170667,9,0.3998609438436872,49.67626377459292,0.6146640109402207,0.13994509698147098,0.44879069259655835,4.372607748608183,0.1041822754447541,9.903874850068538,0.0051248797372132416,0.001911820262539663,0.0007265496849128977,0.0105193449050937
2021-01-02,19:00:00,0.2727961206236346,0.2805806523286295,0.10036244717429621,0.0972054582621848,Available,Sunny,37.887489874306894,30.34779339072197,87.67503390939304,5,0.04646634239263414,26.001154171780104,0.6017618809637509,0.14551751549399905,0.2529138538068634,0.05161984440636036,0.3809430995029257,26.607438146068027,0.07093013989798647,0.026517271917366643,0.029375035977955818,0.014317165651636416
2021-01-02,20:00:00,0.07763399448000508,0.14254871531336794,0.2857894355874226,0.08120168178244126,Available,Sunny,37.54511007505528,34.735736056315176,92.60701570878145,6,0.7515412723642843,86.67014663244304,0.9264494410518056,0.30616956777953386,1.3649633388486135,2.5609913744744444,0.4283381509007905,32.16772854623266,0.06728549685244313,0.006304010915265174,0.003168395045798172,0.013315772367488335
2021-01-02,21:00:00,0.19875668530619459,0.019297585044734444,0.019387507028374794,0.18522119908315193,Available,Clear,26.70289682093236,29.102715772428397,86.73070215815558,3,0.7672223531381371,99.36872849376161,1.4008945054128388,0.11548020426918537,0.29469632816494284,3.649763354749072,0.03868509207310924,25.240989736519442,0.19750199098511267,0.03681395157820604,0.00014489235649392727,0.0015326297612307355
2021-01-02,22:00:00,0.09351332282682329,0.09645897075421236,0.23418368903062922,0.15679319446498247,Available,Sunny,37.602390481272714,33.957034867832036,95.82705287883323,2,0.9129355475174183,26.69874308985466,0.7612928964712922,0.1550541281662965,1.320816768958737,4.63314491417229,0.3306426597848416,32.54002575888124,0.024966881816319963,0.014662252611052787,0.010628408649786064,0.010161106270624212
2021-01-02,23:00:00,0.15602040635334324,0.10542379233899005,0.2154179214552133,0.10677834959287666,Available,Clear,47.17324883474611,11.18320113956708,83.49630882441576,5,0.014443108361232415,26.81669837813191,0.6070280604900196,0.23200602246365506,0.6630370538716759,4.436882757281799,0.32084171379420334,9.337560159948513,0.04183952178011181,0.01665960149321996,0.026490652871217137,0.03436033699363844
2021-01-03,00:00:00,0.16401308380298388,0.24286794704302717,0.2705665284453931,0.15694031286827817,Available,Partly Cloudy,15.738459870760895,38.977362129752656,83.47254872938524,3,0.8913438828363255,96.68251950124771,0.9758815665012222,0.21216048777153096,1.7728579535049056,1.5700654275519028,0.5134344754884202,32.53539759718674,0.15857198173241763,0.025740264686531417,0.0011543868693060207,0.01578079609922504
2021-01-03,01:00:00,0.05545633665765811,0.22064306765127686,0.02716899809493446,0.09607873015023843,Available,Rainy,25.460432602005373,38.62580873115298,87.84567277399299,5,0.4882852850979067,70.12329255528104,0.5009364423655532,0.14249045646637543,1.4816459575695542,3.884639479824342,0.2478120657462113,33.93110154427706,0.03888780919489116,0.00532817440485191,0.0023608570411453402,0.007303389942199155
2021-01-03,02:00:00,0.29087538832936755,0.2068161148687707,0.2911331900466689,0.13720163559617518,Available,Clear,25.436760153846606,39.079971683210026,95.10116621403952,6,0.5497843946173949,53.33428116615444,1.0045230479452933,0.13601927300556912,1.5693766310800326,1.3490055321421246,0.49794930491543954,37.16550882684915,0.15513629745472846,0.03990857903346183,0.01846313245920529,0.013398156533665172
2021-01-03,03:00:00,0.23253984700833435,0.00655906577741362,0.00865138030654461,0.08500004771709371,Available,Cloudy,6.813991395221203,18.801876891503156,93.59814980953311,7,0.06357105380250971,39.516410070884554,0.9728661164370999,0.27615328266715455,1.6915219888087545,3.9084166811872083,0.015210446083958228,17.59820889991311,0.09189139952202098,0.019765898091834093,0.03884053047538434,0.000864317850212207
2021-01-03,04:00:00,0.28184968246925673,0.27320873892791364,0.10131103250966157,0.1342612424396056,Available,Rainy,6.112057307363883,48.00057256347089,92.33265038222441,1,0.2810064348652668,23.526689322636162,0.9093081491531979,0.4992605358651677,0.7391224429576337,1.2718204303098934,0.3745197714375752,44.32020084649551,0.06630989915137855,0.03784148854953073,0.107610507719546,0.008450317559136
2021-01-03,05:00:00,0.26844820512829465,0.06466658007472247,0.025447954267255424,0.1884741811550561,Available,Rainy,29.924961249120813,18.72654288382084,94.16306816468195,1,0.4816598813899774,80.23017322441474,0.8431492815364812,0.17666335389540674,0.8509662212323883,2.7203475151546046,0.09011453434197789,17.633487340580615,0.21537645999226304,0.050595555644099864,0.009375832492813586,0.00511042045180671
2021-01-03,06:00:00,0.17936999364332554,0.18871842140780334,0.015352858383159173,0.16571590410098908,Available,Cloudy,48.12301660903793,14.56529431883613,83.45971559164406,2,0.9761308217945177,56.6906852553559,1.2190586575266507,0.28701299287588095,1.8671172456122203,4.375705281894091,0.2040712797909625,12.156153213586524,0.10168607853888957,0.029724460665192354,0.022296292972440023,0.016787488295464958
2021-01-03,07:00:00,0.27656227050693505,0.018545712903425746,0.28941632195743455,0.1484097935045641,Unavailable,Rainy,39.433212944954576,34.575990111221714,99.05499871014982,4,0.5655741102485489,13.988970327096627,0.8838740557329274,0.16792368191447238,1.4682679466244517,1.4596638847871035,0.3079620348608603,34.2492465586922,0.03868821395715985,0.04104454945708763,0.039944687407769665,0.00899179006268393
2021-01-03,08:00:00,0.02654775061557585,0.024457827561616352,0.21590047534816123,0.08690201036260109,Available,Rainy,39.71071075902934,9.050044219892227,87.72182153283026,3,0.9869627858607705,53.04581105696351,0.5659385780378499,0.27222890622145074,0.48599568493520806,4.378803330153425,0.24035830290977758,7.93886363921608,0.014082469631412232,0.0023070528990985217,0.003393409808061911,0.03027615964109338
2021-01-03,09:00:00,0.058794858725743554,0.0028731888390366445,0.1517069537175869,0.059505237086051446,Available,Cloudy,30.01948977794029,47.57159804870946,91.6147885065615,7,0.8921787586119401,32.52491971700845,1.3107118056557905,0.11064588304667256,0.45021222219810864,3.4409360385436125,0.15458014255662356,43.58261894151671,0.019122980598276627,0.003498602007916271,0.004389529987533552,0.0035468300508524706
2021-01-03,10:00:00,0.01356818667316142,0.16977829336359918,0.0324567230269523,0.15658546558753966,Unavailable,Cloudy,6.716880236427864,49.94423442651409,93.53886955187019,8,0.9333890848118379,85.78505896047574,0.6202636306876761,0.4681870584727066,0.7279047774275282,2.8646178676173277,0.20223501639055147,46.71727228889726,0.011639476937438935,0.0021245808273956317,0.0009029969378155815,0.00432891319381706
2021-01-03,11:00:00,0.0975990992289793,0.1888139008850714,0.15780702510716843,0.13641465245048107,Available,Clear,11.473036045551865,48.8221950147718,82.8498896600128,4,0.582135632007773,55.03100629188964,1.2843024907092109,0.289125226849534,1.9427253381617064,1.0483952414402502,0.3466209259922398,40.449134699334714,0.053709766437527215,0.013313947200801226,0.012689513299603277,0.008569303857022703
2021-01-03,12:00:00,0.1166031869068446,0.015138690969968626,0.09601566540062724,0.0818906775866058,Available,Clear,22.75502706542071,43.68555887568501,97.29309440294969,8,0.47791888554249073,48.922924736211826,0.557284934104434,0.42353424559359154,0.9725217982854046,0.03954212797757761,0.11115435637059587,42.503032037376386,0.057045689370459986,0.009548713984559146,0.025224639788514844,0.002615210046023276
2021-01-03,13:00:00,0.08140470953216877,0.08714546542921166,0.0814761832127364,0.1902140884498345,Available,Clear,9.303991445896525,14.648736241192518,83.48143226376028,4,0.9185643492474582,66.75598099254273,0.8706567019692109,0.4897447419446439,1.2371447086648872,3.92573950573826,0.16862164864194806,12.228974822688036,0.05434251242232921,0.015484322619185037,0.013253568740013467,0.01378869865110112
2021-01-03,14:00:00,0.24862125274557878,0.255436324253405,0.18543106415512847,0.13280288278613028,Available,Rainy,28.984824996271474,49.89951015493833,82.18884366361483,6,0.5062542721901592,89.37803955516893,0.8136777839556112,0.47694723728055066,0.32943856025279805,3.2912973631264943,0.44086738840853346,41.01183039015187,0.2222128016214999,0.03301761908651197,0.012595437804487875,0.01074976133019409
2021-01-03,15:00:00,0.10702599800807679,0.03039251004687423,0.23727756572139472,0.13577880623860902,Available,Clear,10.095373532673669,10.812931966938558,80.82592130770377,9,0.02629312263362915,78.01810477490832,0.7952142599671174,0.41291957744235097,0.6885980666929283,1.5645383168795428,0.26767007576826896,8.739651882653304,0.08349965526233265,0.014531862246032413,0.00971448750533659,0.030627086680597396
2021-01-03,16:00:00,0.08428035290621423,0.06496414936599937,0.13297764525759878,0.09481407718697152,Available,Rainy,29.360366537779203,11.339107294979652,91.6954577154626,8,0.9242794142293445,19.060181214992877,1.0011830234641832,0.3746613554756506,1.2888299891805814,0.5575586047179787,0.19794179462359815,10.397446334979001,0.01606398799255995,0.007990963885794995,0.025558035744171325,0.019037539434821033
2021-01-03,17:00:00,0.16280882494747453,0.12731736254172812,0.1479895660988358,0.18190771847695414,Available,Rainy,29.606514029367766,29.670122614053287,91.91271847540018,5,0.12052824923906857,46.765574498446824,1.2508246130407588,0.49922494252877847,0.1930344645057429,1.9586029943340226,0.27530692864056394,27.270616269560843,0.07613848232085708,0.029616181894108907,0.04326799681672263,0.01009536879985578
2021-01-03,18:00:00,0.04227726749242879,0.2526822307899348,0.1954286315127089,0.18370863454631375,Available,Rainy,2.784051055114584,45.129214307332745,84.16843974950606,1,0.9552835798329681,36.49289873255166,0.9623289401970327,0.21630115621931642,0.039908741522190594,4.245791859165901,0.4481108623026437,37.98455555369283,0.015428200412902021,0.007766699083383352,0.005807484252711625,0.011797185876486548
2021-01-03,19:00:00,0.2406590942262119,0.07645471634256126,0.03739141279651439,0.15727202729169804,Available,Cloudy,47.36536399826681,27.15194609476181,88.58809080664221,4,0.10737343608830141,95.64910501811458,1.107182713043632,0.10524294907498506,0.6357837333919858,3.44094448646222,0.11384612913907566,24.05339066219814,0.23018826977207274,0.037848943635140124,0.0011019804448000763,0.004733059498260015
2021-01-03,20:00:00,0.022365193103931248,0.2991411046090026,0.24858201067240623,0.0648912262216233,Available,Partly Cloudy,49.58930897309941,31.325684077177034,84.3563800558508,1,0.2979922535226842,40.367077653113604,0.9162018379994292,0.3794943498612702,0.6658683251329982,3.6290600555125345,0.5477231152814088,26.4252131152386,0.009028174867532735,0.001451304805197492,0.005061323064709957,0.02072729226034336
2021-01-03,21:00:00,0.2960660809801552,0.1065785439415585,0.2510815966431988,0.0626578522565229,Available,Partly Cloudy,2.6621592103095115,32.93467193758552,80.22426389448232,7,0.39899896603926344,50.128872282615355,0.7566316817178004,0.17940421239413112,1.036393170868277,0.3625973510316288,0.35766014058475726,26.42159812799062,0.14841458760668655,0.01855086476022231,0.026489299877484412,0.013536658110239661
2021-01-03,22:00:00,0.23167343078899721,0.11593459754508692,0.1623139841889218,0.12040700504133058,Available,Sunny,32.168866628963414,46.88341666281098,90.73695158404881,3,0.0034071480135987597,58.07596602943212,1.2578487598094126,0.34466398777080065,1.219017054176664,3.9570657046843842,0.2782485817340087,42.54058307828267,0.13454658296423794,0.02789510394895314,0.033476126690889244,0.006540779688467809
